,Node_1,Node_2
2537,ENSG00000103932,RPAP1
2538,ENSG00000103942,HOMER2
2539,ENSG00000103966,EHD4
2540,ENSG00000103978,TMEM87A
2541,ENSG00000103994,ZNF106
2542,ENSG00000103995,CEP152
2543,ENSG00000104043,ATP8B4
2544,ENSG00000104047,DTWD1
2545,ENSG00000104055,TGM5
2546,ENSG00000104064,GABPB1
2547,ENSG00000104067,TJP1
2548,ENSG00000104081,BMF
2549,ENSG00000104093,DMXL2
2550,ENSG00000104129,DNAJC17
2551,ENSG00000104131,EIF3J
2552,ENSG00000104133,SPG11
2553,ENSG00000104140,RHOV
2554,ENSG00000104142,VPS18
2555,ENSG00000104147,OIP5
2556,ENSG00000104154,SLC30A4
2557,ENSG00000104164,BLOC1S6
2558,ENSG00000104177,MYEF2
2559,ENSG00000104205,SGK3
2560,ENSG00000104218,CSPP1
2561,ENSG00000104219,ZDHHC2
2562,ENSG00000104221,BRF2
2563,ENSG00000104228,TRIM35
2564,ENSG00000104231,ZFAND1
2565,ENSG00000104267,CA2
2566,ENSG00000104290,FZD3
2567,ENSG00000104299,INTS9
2568,ENSG00000104312,RIPK2
2569,ENSG00000104313,EYA1
2570,ENSG00000104320,NBN
2571,ENSG00000104324,CPQ
2572,ENSG00000104325,DECR1
2573,ENSG00000104331,IMPAD1
2574,ENSG00000104332,SFRP1
2575,ENSG00000104341,LAPTM4B
2576,ENSG00000104343,UBE2W
2577,ENSG00000104356,POP1
2578,ENSG00000104361,NIPAL2
2579,ENSG00000104365,IKBKB
2580,ENSG00000104368,PLAT
2581,ENSG00000104369,JPH1
2582,ENSG00000104375,STK3
2583,ENSG00000104381,GDAP1
2584,ENSG00000104388,RAB2A
2585,ENSG00000104408,EIF3E
2586,ENSG00000104412,EMC2
2587,ENSG00000104413,ESRP1
2588,ENSG00000104419,NDRG1
2589,ENSG00000104427,ZC2HC1A
2590,ENSG00000104432,IL7
2591,ENSG00000104442,ARMC1
2592,ENSG00000104447,TRPS1
2593,ENSG00000104450,SPAG1
2594,ENSG00000104472,CHRAC1
2595,ENSG00000104490,NCALD
2596,ENSG00000104497,SNX16
2597,ENSG00000104517,UBR5
2598,ENSG00000104518,GSDMD
2599,ENSG00000104522,TSTA3
2600,ENSG00000104524,PYCRL
2601,ENSG00000104529,EEF1D
2602,ENSG00000104549,SQLE
2603,ENSG00000104611,SH2D4A
2604,ENSG00000104613,INTS10
2605,ENSG00000104626,ERI1
2606,ENSG00000104635,SLC39A14
2607,ENSG00000104643,MTMR9
2608,ENSG00000104660,LEPROTL1
2609,ENSG00000104671,DCTN6
2610,ENSG00000104679,R3HCC1
2611,ENSG00000104687,GSR
2612,ENSG00000104689,TNFRSF10A
2613,ENSG00000104691,UBXN8
2614,ENSG00000104695,PPP2CB
2615,ENSG00000104714,ERICH1
2616,ENSG00000104723,TUSC3
2617,ENSG00000104725,NEFL
2618,ENSG00000104728,ARHGEF10
2619,ENSG00000104731,KLHDC4
2620,ENSG00000104738,MCM4
2621,ENSG00000104756,KCTD9
2622,ENSG00000104763,ASAH1
2623,ENSG00000104765,BNIP3L
2624,ENSG00000104774,MAN2B1
2625,ENSG00000104783,KCNN4
2626,ENSG00000104805,NUCB1
2627,ENSG00000104808,DHDH
2628,ENSG00000104812,GYS1
2629,ENSG00000104814,MAP4K1
2630,ENSG00000104823,ECH1
2631,ENSG00000104824,HNRNPL
2632,ENSG00000104825,NFKBIB
2633,ENSG00000104833,TUBB4A
2634,ENSG00000104835,SARS2
2635,ENSG00000104852,SNRNP70
2636,ENSG00000104853,CLPTM1
2637,ENSG00000104856,RELB
2638,ENSG00000104859,CLASRP
2639,ENSG00000104863,LIN7B
2640,ENSG00000104866,PPP1R37
2641,ENSG00000104870,FCGRT
2642,ENSG00000104872,PIH1D1
2643,ENSG00000104879,CKM
2644,ENSG00000104880,ARHGEF18
2645,ENSG00000104881,PPP1R13L
2646,ENSG00000104883,PEX11G
2647,ENSG00000104884,ERCC2
2648,ENSG00000104885,DOT1L
2649,ENSG00000104886,PLEKHJ1
2650,ENSG00000104888,SLC17A7
2651,ENSG00000104889,RNASEH2A
2652,ENSG00000104892,KLC3
2653,ENSG00000104894,CD37
2654,ENSG00000104897,SF3A2
2655,ENSG00000104899,AMH
2656,ENSG00000104903,LYL1
2657,ENSG00000104904,OAZ1
2658,ENSG00000104907,TRMT1
2659,ENSG00000104915,STX10
2660,ENSG00000104918,RETN
2661,ENSG00000104921,FCER2
2662,ENSG00000104936,DMPK
2663,ENSG00000104946,TBC1D17
2664,ENSG00000104951,IL4I1
2665,ENSG00000104953,TLE6
2666,ENSG00000104957,CCDC130
2667,ENSG00000104960,PTOV1
2668,ENSG00000104964,AES
2669,ENSG00000104969,SGTA
2670,ENSG00000104970,KIR3DX1
2671,ENSG00000104972,LILRB1
2672,ENSG00000104973,MED25
2673,ENSG00000104974,LILRA1
2674,ENSG00000104976,SNAPC2
2675,ENSG00000104979,C19orf53
2676,ENSG00000104980,TIMM44
2677,ENSG00000104983,CCDC61
2678,ENSG00000104998,IL27RA
2679,ENSG00000105011,ASF1B
2680,ENSG00000105048,TNNT1
2681,ENSG00000105053,VRK3
2682,ENSG00000105058,FAM32A
2683,ENSG00000105063,PPP6R1
2684,ENSG00000105072,C19orf44
2685,ENSG00000105085,MED26
2686,ENSG00000105088,OLFM2
2687,ENSG00000105122,RASAL3
2688,ENSG00000105127,AKAP8
2689,ENSG00000105131,EPHX3
2690,ENSG00000105135,ILVBL
2691,ENSG00000105136,ZNF419
2692,ENSG00000105137,SYDE1
2693,ENSG00000105146,AURKC
2694,ENSG00000105171,POP4
2695,ENSG00000105173,CCNE1
2696,ENSG00000105176,URI1
2697,ENSG00000105185,PDCD5
2698,ENSG00000105186,ANKRD27
2699,ENSG00000105193,RPS16
2700,ENSG00000105197,TIMM50
2701,ENSG00000105202,FBL
2702,ENSG00000105204,DYRK1B
2703,ENSG00000105205,CLC
2704,ENSG00000105219,CNTD2
2705,ENSG00000105220,GPI
2706,ENSG00000105221,AKT2
2707,ENSG00000105223,PLD3
2708,ENSG00000105227,PRX
2709,ENSG00000105229,PIAS4
2710,ENSG00000105245,NUMBL
2711,ENSG00000105246,EBI3
2712,ENSG00000105248,CCDC94
2713,ENSG00000105251,SHD
2714,ENSG00000105254,TBCB
2715,ENSG00000105255,FSD1
2716,ENSG00000105258,POLR2I
2717,ENSG00000105270,CLIP3
2718,ENSG00000105278,ZFR2
2719,ENSG00000105281,SLC1A5
2720,ENSG00000105287,PRKD2
2721,ENSG00000105289,TJP3
2722,ENSG00000105298,CACTIN
2723,ENSG00000105321,CCDC9
2724,ENSG00000105323,HNRNPUL1
2725,ENSG00000105325,FZR1
2726,ENSG00000105327,BBC3
2727,ENSG00000105329,TGFB1
2728,ENSG00000105339,DENND3
2729,ENSG00000105341,ATP5SL
2730,ENSG00000105352,CEACAM4
2731,ENSG00000105355,PLIN3
2732,ENSG00000105357,MYH14
2733,ENSG00000105364,MRPL4
2734,ENSG00000105366,SIGLEC8
2735,ENSG00000105369,CD79A
2736,ENSG00000105371,ICAM4
2737,ENSG00000105372,RPS19
2738,ENSG00000105373,GLTSCR2
2739,ENSG00000105374,NKG7
2740,ENSG00000105376,ICAM5
2741,ENSG00000105379,ETFB
2742,ENSG00000105383,CD33
2743,ENSG00000105393,BABAM1
2744,ENSG00000105397,TYK2
2745,ENSG00000105401,CDC37
2746,ENSG00000105402,NAPA
2747,ENSG00000105404,RABAC1
2748,ENSG00000105409,ATP1A3
2749,ENSG00000105419,MEIS3
2750,ENSG00000105426,PTPRS
2751,ENSG00000105427,CNFN
2752,ENSG00000105429,MEGF8
2753,ENSG00000105438,KDELR1
2754,ENSG00000105443,CYTH2
2755,ENSG00000105447,GRWD1
2756,ENSG00000105464,GRIN2D
2757,ENSG00000105472,CLEC11A
2758,ENSG00000105479,CCDC114
2759,ENSG00000105483,CARD8
2760,ENSG00000105486,LIG1
2761,ENSG00000105492,SIGLEC6
2762,ENSG00000105497,ZNF175
2763,ENSG00000105499,PLA2G4C
2764,ENSG00000105501,SIGLEC5
2765,ENSG00000105507,CABP5
2766,ENSG00000105509,HAS1
2767,ENSG00000105514,RAB3D
2768,ENSG00000105516,DBP
2769,ENSG00000105518,TMEM205
2770,ENSG00000105519,CAPS
2771,ENSG00000105520,DKFZP761J1410
2772,ENSG00000105538,RASIP1
2773,ENSG00000105552,BCAT2
2774,ENSG00000105556,MIER2
2775,ENSG00000105559,PLEKHA4
2776,ENSG00000105568,PPP2R1A
2777,ENSG00000105576,TNPO2
2778,ENSG00000105583,WDR83OS
2779,ENSG00000105607,GCDH
2780,ENSG00000105609,LILRB5
2781,ENSG00000105610,KLF1
2782,ENSG00000105612,DNASE2
2783,ENSG00000105613,MAST1
2784,ENSG00000105617,LENG1
2785,ENSG00000105618,PRPF31
2786,ENSG00000105619,TFPT
2787,ENSG00000105639,JAK3
2788,ENSG00000105640,RPL18A
2789,ENSG00000105641,SLC5A5
2790,ENSG00000105642,KCNN1
2791,ENSG00000105643,ARRDC2
2792,ENSG00000105647,PIK3R2
2793,ENSG00000105649,RAB3A
2794,ENSG00000105650,PDE4C
2795,ENSG00000105655,ISYNA1
2796,ENSG00000105656,ELL
2797,ENSG00000105662,CRTC1
2798,ENSG00000105663,KMT2B
2799,ENSG00000105669,COPE
2800,ENSG00000105671,DDX49
2801,ENSG00000105672,ETV2
2802,ENSG00000105676,ARMC6
2803,ENSG00000105677,TMEM147
2804,ENSG00000105695,MAG
2805,ENSG00000105697,HAMP
2806,ENSG00000105698,USF2
2807,ENSG00000105699,LSR
2808,ENSG00000105700,KXD1
2809,ENSG00000105701,FKBP8
2810,ENSG00000105705,SUGP1
2811,ENSG00000105707,HPN
2812,ENSG00000105708,ZNF14
2813,ENSG00000105711,SCN1B
2814,ENSG00000105717,PBX4
2815,ENSG00000105722,ERF
2816,ENSG00000105723,GSK3A
2817,ENSG00000105726,ATP13A1
2818,ENSG00000105732,ZNF574
2819,ENSG00000105737,GRIK5
2820,ENSG00000105738,SIPA1L3
2821,ENSG00000105750,ZNF85
2822,ENSG00000105755,ETHE1
2823,ENSG00000105767,CADM4
2824,ENSG00000105771,SMG9
2825,ENSG00000105778,AVL9
2826,ENSG00000105784,RUNDC3B
2827,ENSG00000105792,C7orf63
2828,ENSG00000105793,GTPBP10
2829,ENSG00000105808,RASA4
2830,ENSG00000105810,CDK6
2831,ENSG00000105819,PMPCB
2832,ENSG00000105821,DNAJC2
2833,ENSG00000105825,TFPI2
2834,ENSG00000105829,BET1
2835,ENSG00000105835,NAMPT
2836,ENSG00000105849,TWISTNB
2837,ENSG00000105851,PIK3CG
2838,ENSG00000105854,PON2
2839,ENSG00000105855,ITGB8
2840,ENSG00000105856,HBP1
2841,ENSG00000105865,DUS4L
2842,ENSG00000105866,SP4
2843,ENSG00000105875,WDR91
2844,ENSG00000105877,DNAH11
2845,ENSG00000105879,CBLL1
2846,ENSG00000105887,MTPN
2847,ENSG00000105926,MPP6
2848,ENSG00000105928,DFNA5
2849,ENSG00000105939,ZC3HAV1
2850,ENSG00000105948,TTC26
2851,ENSG00000105953,OGDH
2852,ENSG00000105963,ADAP1
2853,ENSG00000105967,TFEC
2854,ENSG00000105968,H2AFV
2855,ENSG00000105971,CAV2
2856,ENSG00000105974,CAV1
2857,ENSG00000105976,MET
2858,ENSG00000105982,RNF32
2859,ENSG00000105983,LMBR1
2860,ENSG00000105988,NHP2P1
2861,ENSG00000105991,HOXA1
2862,ENSG00000105993,DNAJB6
2863,ENSG00000105996,HOXA2
2864,ENSG00000105997,HOXA3
2865,ENSG00000106003,LFNG
2866,ENSG00000106004,HOXA5
2867,ENSG00000106006,HOXA6
2868,ENSG00000106009,BRAT1
2869,ENSG00000106012,IQCE
2870,ENSG00000106018,VIPR2
2871,ENSG00000106025,TSPAN12
2872,ENSG00000106028,SSBP1
2873,ENSG00000106031,HOXA13
2874,ENSG00000106034,CPED1
2875,ENSG00000106049,HIBADH
2876,ENSG00000106052,TAX1BP1
2877,ENSG00000106066,CPVL
2878,ENSG00000106069,CHN2
2879,ENSG00000106070,GRB10
2880,ENSG00000106077,ABHD11
2881,ENSG00000106078,COBL
2882,ENSG00000106080,FKBP14
2883,ENSG00000106086,PLEKHA8
2884,ENSG00000106089,STX1A
2885,ENSG00000106100,NOD1
2886,ENSG00000106105,GARS
2887,ENSG00000106123,EPHB6
2888,ENSG00000106125,FAM188B
2889,ENSG00000106133,NSUN5P2
2890,ENSG00000106144,CASP2
2891,ENSG00000106153,CHCHD2
2892,ENSG00000106178,CCL24
2893,ENSG00000106211,HSPB1
2894,ENSG00000106236,NPTX2
2895,ENSG00000106244,PDAP1
2896,ENSG00000106245,BUD31
2897,ENSG00000106246,PTCD1
2898,ENSG00000106261,ZKSCAN1
2899,ENSG00000106263,EIF3B
2900,ENSG00000106266,SNX8
2901,ENSG00000106268,NUDT1
2902,ENSG00000106290,TAF6
2903,ENSG00000106299,WASL
2904,ENSG00000106305,AIMP2
2905,ENSG00000106327,TFR2
2906,ENSG00000106328,FSCN3
2907,ENSG00000106330,MOSPD3
2908,ENSG00000106333,PCOLCE
2909,ENSG00000106336,FBXO24
2910,ENSG00000106341,PPP1R17
2911,ENSG00000106344,RBM28
2912,ENSG00000106346,USP42
2913,ENSG00000106348,IMPDH1
2914,ENSG00000106351,AGFG2
2915,ENSG00000106355,LSM5
2916,ENSG00000106366,SERPINE1
2917,ENSG00000106367,AP1S1
2918,ENSG00000106392,C1GALT1
2919,ENSG00000106397,PLOD3
2920,ENSG00000106399,RPA3
2921,ENSG00000106400,ZNHIT1
2922,ENSG00000106404,CLDN15
2923,ENSG00000106415,GLCCI1
2924,ENSG00000106443,PHF14
2925,ENSG00000106459,NRF1
2926,ENSG00000106460,TMEM106B
2927,ENSG00000106462,EZH2
2928,ENSG00000106477,CEP41
2929,ENSG00000106479,ZNF862
2930,ENSG00000106483,SFRP4
2931,ENSG00000106484,MEST
2932,ENSG00000106524,ANKMY2
2933,ENSG00000106526,ACTR3C
2934,ENSG00000106537,TSPAN13
2935,ENSG00000106538,RARRES2
2936,ENSG00000106541,AGR2
2937,ENSG00000106546,AHR
2938,ENSG00000106554,CHCHD3
2939,ENSG00000106560,GIMAP2
2940,ENSG00000106565,TMEM176B
2941,ENSG00000106571,GLI3
2942,ENSG00000106588,PSMA2
2943,ENSG00000106591,MRPL32
2944,ENSG00000106603,COA1
2945,ENSG00000106605,BLVRA
2946,ENSG00000106608,URGCP
2947,ENSG00000106609,TMEM248
2948,ENSG00000106610,STAG3L4
2949,ENSG00000106615,RHEB
2950,ENSG00000106617,PRKAG2
2951,ENSG00000106624,AEBP1
2952,ENSG00000106628,POLD2
2953,ENSG00000106635,BCL7B
2954,ENSG00000106636,YKT6
2955,ENSG00000106638,TBL2
2956,ENSG00000106665,CLIP2
2957,ENSG00000106682,EIF4H
2958,ENSG00000106683,LIMK1
2959,ENSG00000106686,SPATA6L
2960,ENSG00000106692,FKTN
2961,ENSG00000106701,FSD1L
2962,ENSG00000106714,CNTNAP3
2963,ENSG00000106723,SPIN1
2964,ENSG00000106733,NMRK1
2965,ENSG00000106771,TMEM245
2966,ENSG00000106772,PRUNE2
2967,ENSG00000106780,MEGF9
2968,ENSG00000106785,TRIM14
2969,ENSG00000106789,CORO2A
2970,ENSG00000106799,TGFBR1
2971,ENSG00000106803,SEC61B
2972,ENSG00000106804,C5
2973,ENSG00000106809,OGN
2974,ENSG00000106823,ECM2
2975,ENSG00000106829,TLE4
2976,ENSG00000106852,LHX6
2977,ENSG00000106853,PTGR1
2978,ENSG00000106868,SUSD1
2979,ENSG00000106948,AKNA
2980,ENSG00000106952,TNFSF8
2981,ENSG00000106976,DNM1
2982,ENSG00000106991,ENG
2983,ENSG00000106992,AK1
2984,ENSG00000106993,CDC37L1
2985,ENSG00000107014,RLN2
2986,ENSG00000107018,RLN1
2987,ENSG00000107020,PLGRKT
2988,ENSG00000107021,TBC1D13
2989,ENSG00000107036,KIAA1432
2990,ENSG00000107077,KDM4C
2991,ENSG00000107099,DOCK8
2992,ENSG00000107104,KANK1
2993,ENSG00000107130,NCS1
2994,ENSG00000107140,TESK1
2995,ENSG00000107164,FUBP3
2996,ENSG00000107175,CREB3
2997,ENSG00000107185,RGP1
2998,ENSG00000107186,MPDZ
2999,ENSG00000107201,DDX58
3000,ENSG00000107223,EDF1
3001,ENSG00000107242,PIP5K1B
3002,ENSG00000107249,GLIS3
3003,ENSG00000107262,BAG1
3004,ENSG00000107263,RAPGEF1
3005,ENSG00000107281,NPDC1
3006,ENSG00000107282,APBA1
3007,ENSG00000107290,SETX
3008,ENSG00000107317,PTGDS
3009,ENSG00000107331,ABCA2
3010,ENSG00000107338,SHB
3011,ENSG00000107341,UBE2R2
3012,ENSG00000107362,ABHD17B
3013,ENSG00000107371,EXOSC3
3014,ENSG00000107372,ZFAND5
3015,ENSG00000107404,DVL1
3016,ENSG00000107438,PDLIM1
3017,ENSG00000107443,CCNJ
3018,ENSG00000107447,DNTT
3019,ENSG00000107485,GATA3
3020,ENSG00000107521,HPS1
3021,ENSG00000107537,PHYH
3022,ENSG00000107551,RASSF4
3023,ENSG00000107554,DNMBP
3024,ENSG00000107560,RAB11FIP2
3025,ENSG00000107562,CXCL12
3026,ENSG00000107566,ERLIN1
3027,ENSG00000107581,EIF3A
3028,ENSG00000107593,PKD2L1
3029,ENSG00000107611,CUBN
3030,ENSG00000107614,TRDMT1
3031,ENSG00000107623,GDF10
3032,ENSG00000107625,DDX50
3033,ENSG00000107643,MAPK8
3034,ENSG00000107651,SEC23IP
3035,ENSG00000107669,ATE1
3036,ENSG00000107672,NSMCE4A
3037,ENSG00000107679,PLEKHA1
3038,ENSG00000107719,PALD1
3039,ENSG00000107731,UNC5B
3040,ENSG00000107736,CDH23
3041,ENSG00000107738,C10orf54
3042,ENSG00000107742,SPOCK2
3043,ENSG00000107745,MICU1
3044,ENSG00000107758,PPP3CB
3045,ENSG00000107771,CCSER2
3046,ENSG00000107779,BMPR1A
3047,ENSG00000107789,MINPP1
3048,ENSG00000107796,ACTA2
3049,ENSG00000107798,LIPA
3050,ENSG00000107815,C10orf2
3051,ENSG00000107816,LZTS2
3052,ENSG00000107819,SFXN3
3053,ENSG00000107821,KAZALD1
3054,ENSG00000107829,FBXW4
3055,ENSG00000107833,NPM3
3056,ENSG00000107854,TNKS2
3057,ENSG00000107862,GBF1
3058,ENSG00000107863,ARHGAP21
3059,ENSG00000107864,CPEB3
3060,ENSG00000107872,FBXL15
3061,ENSG00000107874,CUEDC2
3062,ENSG00000107882,SUFU
3063,ENSG00000107890,ANKRD26
3064,ENSG00000107897,ACBD5
3065,ENSG00000107902,LHPP
3066,ENSG00000107929,LARP4B
3067,ENSG00000107937,GTPBP4
3068,ENSG00000107938,EDRF1
3069,ENSG00000107949,BCCIP
3070,ENSG00000107951,MTPAP
3071,ENSG00000107954,NEURL1
3072,ENSG00000107957,SH3PXD2A
3073,ENSG00000107959,PITRM1
3074,ENSG00000107960,OBFC1
3075,ENSG00000107968,MAP3K8
3076,ENSG00000107984,DKK1
3077,ENSG00000108001,EBF3
3078,ENSG00000108010,GLRX3
3079,ENSG00000108018,SORCS1
3080,ENSG00000108021,FAM208B
3081,ENSG00000108039,XPNPEP1
3082,ENSG00000108055,SMC3
3083,ENSG00000108061,SHOC2
3084,ENSG00000108064,TFAM
3085,ENSG00000108091,CCDC6
3086,ENSG00000108094,CUL2
3087,ENSG00000108100,CCNY
3088,ENSG00000108106,UBE2S
3089,ENSG00000108107,RPL28
3090,ENSG00000108175,ZMIZ1
3091,ENSG00000108176,DNAJC12
3092,ENSG00000108179,PPIF
3093,ENSG00000108187,PBLD
3094,ENSG00000108219,TSPAN14
3095,ENSG00000108239,TBC1D12
3096,ENSG00000108244,KRT23
3097,ENSG00000108256,NUFIP2
3098,ENSG00000108262,GIT1
3099,ENSG00000108264,TADA2A
3100,ENSG00000108270,AATF
3101,ENSG00000108272,DHRS11
3102,ENSG00000108278,ZNHIT3
3103,ENSG00000108292,MLLT6
3104,ENSG00000108294,PSMB3
3105,ENSG00000108296,CWC25
3106,ENSG00000108298,RPL19
3107,ENSG00000108306,FBXL20
3108,ENSG00000108309,RUNDC3A
3109,ENSG00000108312,UBTF
3110,ENSG00000108342,CSF3
3111,ENSG00000108344,PSMD3
3112,ENSG00000108349,CASC3
3113,ENSG00000108352,RAPGEFL1
3114,ENSG00000108370,RGS9
3115,ENSG00000108375,RNF43
3116,ENSG00000108379,WNT3
3117,ENSG00000108381,ASPA
3118,ENSG00000108384,RAD51C
3119,ENSG00000108387,SEPT4
3120,ENSG00000108389,MTMR4
3121,ENSG00000108395,TRIM37
3122,ENSG00000108405,P2RX1
3123,ENSG00000108406,DHX40
3124,ENSG00000108423,TUBD1
3125,ENSG00000108424,KPNB1
3126,ENSG00000108433,GOSR2
3127,ENSG00000108439,PNPO
3128,ENSG00000108443,RPS6KB1
3129,ENSG00000108448,TRIM16L
3130,ENSG00000108465,CDK5RAP3
3131,ENSG00000108468,CBX1
3132,ENSG00000108469,RECQL5
3133,ENSG00000108474,PIGL
3134,ENSG00000108479,GALK1
3135,ENSG00000108506,INTS2
3136,ENSG00000108509,CAMTA2
3137,ENSG00000108510,MED13
3138,ENSG00000108511,HOXB6
3139,ENSG00000108515,ENO3
3140,ENSG00000108518,PFN1
3141,ENSG00000108523,RNF167
3142,ENSG00000108528,SLC25A11
3143,ENSG00000108551,RASD1
3144,ENSG00000108556,CHRNE
3145,ENSG00000108557,RAI1
3146,ENSG00000108559,NUP88
3147,ENSG00000108561,C1QBP
3148,ENSG00000108576,SLC6A4
3149,ENSG00000108578,BLMH
3150,ENSG00000108582,CPD
3151,ENSG00000108587,GOSR1
3152,ENSG00000108588,CCDC47
3153,ENSG00000108590,MED31
3154,ENSG00000108591,DRG2
3155,ENSG00000108592,FTSJ3
3156,ENSG00000108599,AKAP10
3157,ENSG00000108602,ALDH3A1
3158,ENSG00000108604,SMARCD2
3159,ENSG00000108622,ICAM2
3160,ENSG00000108639,SYNGR2
3161,ENSG00000108641,B9D1
3162,ENSG00000108651,UTP6
3163,ENSG00000108654,DDX5
3164,ENSG00000108666,C17orf75
3165,ENSG00000108669,CYTH1
3166,ENSG00000108671,PSMD11
3167,ENSG00000108679,LGALS3BP
3168,ENSG00000108688,CCL7
3169,ENSG00000108691,CCL2
3170,ENSG00000108700,CCL8
3171,ENSG00000108702,CCL1
3172,ENSG00000108733,PEX12
3173,ENSG00000108771,DHX58
3174,ENSG00000108773,KAT2A
3175,ENSG00000108774,RAB5C
3176,ENSG00000108784,NAGLU
3177,ENSG00000108785,HSD17B1P1
3178,ENSG00000108786,HSD17B1
3179,ENSG00000108788,MLX
3180,ENSG00000108797,CNTNAP1
3181,ENSG00000108798,ABI3
3182,ENSG00000108799,EZH1
3183,ENSG00000108813,DLX4
3184,ENSG00000108819,PPP1R9B
3185,ENSG00000108821,COL1A1
3186,ENSG00000108823,SGCA
3187,ENSG00000108826,MRPL27
3188,ENSG00000108828,VAT1
3189,ENSG00000108829,LRRC59
3190,ENSG00000108830,RND2
3191,ENSG00000108839,ALOX12
3192,ENSG00000108840,HDAC5
3193,ENSG00000108846,ABCC3
3194,ENSG00000108848,LUC7L3
3195,ENSG00000108852,MPP2
3196,ENSG00000108854,SMURF2
3197,ENSG00000108861,DUSP3
3198,ENSG00000108883,EFTUD2
3199,ENSG00000108924,HLF
3200,ENSG00000108932,SLC16A6
3201,ENSG00000108946,PRKAR1A
3202,ENSG00000108947,EFNB3
3203,ENSG00000108950,FAM20A
3204,ENSG00000108953,YWHAE
3205,ENSG00000108958,AC016292.3
3206,ENSG00000108960,MMD
3207,ENSG00000108961,RANGRF
3208,ENSG00000108963,DPH1
3209,ENSG00000108984,MAP2K6
3210,ENSG00000109016,DHRS7B
3211,ENSG00000109046,WSB1
3212,ENSG00000109047,RCVRN
3213,ENSG00000109062,SLC9A3R1
3214,ENSG00000109063,MYH3
3215,ENSG00000109065,NAT9
3216,ENSG00000109066,TMEM104
3217,ENSG00000109079,TNFAIP1
3218,ENSG00000109083,IFT20
3219,ENSG00000109084,TMEM97
3220,ENSG00000109089,CDR2L
3221,ENSG00000109099,PMP22
3222,ENSG00000109103,UNC119
3223,ENSG00000109107,ALDOC
3224,ENSG00000109111,SUPT6H
3225,ENSG00000109113,RAB34
3226,ENSG00000109118,PHF12
3227,ENSG00000109133,TMEM33
3228,ENSG00000109158,GABRA4
3229,ENSG00000109171,SLAIN2
3230,ENSG00000109180,OCIAD1
3231,ENSG00000109184,DCUN1D4
3232,ENSG00000109189,USP46
3233,ENSG00000109220,CHIC2
3234,ENSG00000109255,NMU
3235,ENSG00000109265,KIAA1211
3236,ENSG00000109270,LAMTOR3
3237,ENSG00000109272,PF4V1
3238,ENSG00000109320,NFKB1
3239,ENSG00000109321,AREG
3240,ENSG00000109323,MANBA
3241,ENSG00000109332,UBE2D3
3242,ENSG00000109339,MAPK10
3243,ENSG00000109381,ELF2
3244,ENSG00000109390,NDUFC1
3245,ENSG00000109436,TBC1D9
3246,ENSG00000109445,ZNF330
3247,ENSG00000109452,INPP4B
3248,ENSG00000109458,GAB1
3249,ENSG00000109466,KLHL2
3250,ENSG00000109472,CPE
3251,ENSG00000109475,RPL34
3252,ENSG00000109501,WFS1
3253,ENSG00000109519,GRPEL1
3254,ENSG00000109534,GAR1
3255,ENSG00000109536,FRG1
3256,ENSG00000109572,CLCN3
3257,ENSG00000109576,AADAT
3258,ENSG00000109586,GALNT7
3259,ENSG00000109606,DHX15
3260,ENSG00000109618,SEPSECS
3261,ENSG00000109654,TRIM2
3262,ENSG00000109667,SLC2A9
3263,ENSG00000109670,FBXW7
3264,ENSG00000109674,NEIL3
3265,ENSG00000109680,TBC1D19
3266,ENSG00000109684,CLNK
3267,ENSG00000109685,WHSC1
3268,ENSG00000109686,SH3D19
3269,ENSG00000109689,STIM2
3270,ENSG00000109736,MFSD10
3271,ENSG00000109738,GLRB
3272,ENSG00000109743,BST1
3273,ENSG00000109756,RAPGEF2
3274,ENSG00000109758,HGFAC
3275,ENSG00000109762,SNX25
3276,ENSG00000109771,LRP2BP
3277,ENSG00000109775,UFSP2
3278,ENSG00000109787,KLF3
3279,ENSG00000109790,KLHL5
3280,ENSG00000109805,NCAPG
3281,ENSG00000109814,UGDH
3282,ENSG00000109819,PPARGC1A
3283,ENSG00000109854,HTATIP2
3284,ENSG00000109861,CTSC
3285,ENSG00000109881,CCDC34
3286,ENSG00000109906,ZBTB16
3287,ENSG00000109911,ELP4
3288,ENSG00000109917,ZNF259
3289,ENSG00000109919,MTCH2
3290,ENSG00000109920,FNBP4
3291,ENSG00000109927,TECTA
3292,ENSG00000109929,SC5D
3293,ENSG00000109943,CRTAM
3294,ENSG00000109944,C11orf63
3295,ENSG00000109956,B3GAT1
3296,ENSG00000109971,HSPA8
3297,ENSG00000110002,VWA5A
3298,ENSG00000110011,DNAJC4
3299,ENSG00000110013,SIAE
3300,ENSG00000110025,SNX15
3301,ENSG00000110031,LPXN
3302,ENSG00000110042,DTX4
3303,ENSG00000110046,ATG2A
3304,ENSG00000110047,EHD1
3305,ENSG00000110048,OSBP
3306,ENSG00000110057,UNC93B1
3307,ENSG00000110060,PUS3
3308,ENSG00000110063,DCPS
3309,ENSG00000110066,SUV420H1
3310,ENSG00000110074,FOXRED1
3311,ENSG00000110075,PPP6R3
3312,ENSG00000110076,NRXN2
3313,ENSG00000110077,MS4A6A
3314,ENSG00000110079,MS4A4A
3315,ENSG00000110080,ST3GAL4
3316,ENSG00000110090,CPT1A
3317,ENSG00000110092,CCND1
3318,ENSG00000110104,CCDC86
3319,ENSG00000110107,PRPF19
